customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0004424,Female,1,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.75,1336.75,Yes
C0004425,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),37.71,1117.45,No
C0004426,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.22,4416.18,No
C0004427,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,87.97,3381.88,Yes
C0004428,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),112.86,4553.56,Yes
C0004429,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),89.07,2644.8,No
C0004430,Female,1,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),15.21,596.36,No
C0004431,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.82,2189.92,No
C0004432,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,113.7,5275.03,No
C0004433,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.78,1943.35,Yes
C0004434,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.45,1128.72,No
C0004435,Female,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.84,1138.24,Yes
C0004436,Male,1,No,No,44,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,77.45,3300.11,No
C0004437,Male,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),16.99,315.66,No
C0004438,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.54,4116.44,No
C0004439,Female,1,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.28,1619.69,No
C0004440,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,124.91,5716.31,Yes
C0004441,Female,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.3,3501.55,No
C0004442,Male,1,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),9.72,288.16,No
C0004443,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,111.34,5412.76,No
C0004444,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.85,2007.94,No
C0004445,Male,1,No,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.26,2461.24,No
C0004446,Female,1,No,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),112.98,2608.15,No
C0004447,Male,1,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,94.34,3373.93,Yes
C0004448,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.28,1065.39,No
C0004449,Female,1,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.62,3175.16,No
C0004450,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.79,1743.54,Yes
C0004451,Female,1,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),127.8,3325.92,Yes
C0004452,Female,1,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.04,992.91,Yes
C0004453,Female,1,Yes,Yes,41,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.63,2932.97,Yes
C0004454,Female,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.11,761.48,No
C0004455,Female,1,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.09,3280.07,No
C0004456,Male,1,No,Yes,27,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,93.84,2615.46,Yes
C0004457,Female,1,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,84.94,793.13,Yes
C0004458,Female,1,Yes,No,31,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.02,2755.88,No
C0004459,Female,1,No,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),122.63,5063.79,Yes
C0004460,Female,1,No,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,110.43,3016.09,No
C0004461,Female,1,No,Yes,49,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,95.22,4586.23,No
C0004462,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,92.57,2809.93,No
C0004463,Female,1,No,Yes,28,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.88,3203.7,Yes
C0004464,Female,1,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),76.05,1837.63,Yes
C0004465,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.37,1252.63,No
C0004466,Female,1,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,108.78,5640.15,No
C0004467,Female,0,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),16.41,391.07,No
C0004468,Female,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.59,840.07,No
C0004469,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.34,1269.92,No
C0004470,Male,1,No,No,20,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.32,1642.69,Yes
C0004471,Female,0,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.4,905.61,No
C0004472,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,88.53,2491.89,Yes
C0004473,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.74,1218.46,No
C0004474,Female,1,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,858.89,Yes
C0004475,Female,1,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.21,332.25,No
C0004476,Female,1,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.31,3360.55,Yes
C0004477,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.39,1442.86,No
C0004478,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.59,4591.94,No
C0004479,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.56,1178.84,No
C0004480,Female,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,9.99,453.4,No
C0004481,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,104.16,3605.51,Yes
C0004482,Female,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.77,1373.34,No
C0004483,Female,1,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.71,709.66,No
C0004484,Female,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.45,649.05,No
C0004485,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,129.05,4946.15,No
C0004486,Male,0,No,No,53,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,91.54,4628.39,No
C0004487,Female,1,No,Yes,47,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.63,4050.62,No
C0004488,Female,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.5,1677.84,No
C0004489,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.67,1379.04,No
C0004490,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.09,714.63,No
C0004491,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),13.15,595.4,No
C0004492,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,82.8,2098.72,No
C0004493,Male,1,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,107.9,2633.35,No
C0004494,Female,1,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.86,4279.19,No
C0004495,Female,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),124.0,4501.63,No
C0004496,Male,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.48,919.94,No
C0004497,Female,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.95,903.56,No
C0004498,Female,1,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.19,5344.21,No
C0004499,Male,1,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.57,900.49,No
C0004500,Female,1,Yes,No,44,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.59,4961.83,No
C0004501,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.39,1468.56,No
C0004502,Female,1,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),120.09,3747.04,No
C0004503,Female,1,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.56,1313.37,No
C0004504,Female,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),141.09,5313.83,Yes
C0004505,Female,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.55,1066.85,No
C0004506,Female,0,Yes,Yes,23,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.95,1733.09,No
C0004507,Female,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.02,628.91,No
C0004508,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.13,1225.94,Yes
C0004509,Male,1,No,Yes,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),124.33,4285.91,No
C0004510,Female,0,No,Yes,40,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),62.84,2557.75,No
C0004511,Female,0,Yes,No,31,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),102.71,3068.28,Yes
C0004512,Female,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),10.36,351.01,No
C0004513,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.06,1154.69,No
C0004514,Female,1,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),119.77,4499.05,Yes
C0004515,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,117.32,4078.74,Yes
C0004516,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),110.02,3871.43,No
C0004517,Male,0,Yes,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),10.48,534.32,Yes
C0004518,Male,1,Yes,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.29,3802.2,No
C0004519,Male,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,104.62,5790.18,Yes
C0004520,Female,1,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,17.61,378.66,No
C0004521,Female,1,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.78,947.7,No
C0004522,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),127.05,4113.31,No
